0,0,0,0.20125,-1.9898
7.998,1.0691,-5.1488,0.62772,-2.9336
27.1932,4.3237,-19.152,0.62772,-2.9336
48.98775,7.4375,-34.929,1.8648,-2.35
62.98425,13.982,-39.257,1.99,-0.19967
82.17945,22.969,-37.107,1.5297,1.2884
96.97575,25.985,-30.758,0.04159,1.9996
122.96925,22.649,-14.196,-0.68161,2.9215
138.20544,19.708,-3.2049,-0.53474,2.952
147.20319,18.02,3.1872,-1.9988,2.2371
155.20119,13.988,6.0989,-1.9419,0.4785
179.99499,2.2829,4.1493,-1.6023,-1.1969
