0,0,0,0.050313,-0.49746
6.45,1.0691,-5.1488,0.20924,-0.97786
20.75,4.3237,-19.152,0.20924,-0.97786
35.75,7.9761,-33.612,0.5403,-0.84147
47.75,13.982,-39.257,0.4975,-0.049917
66.7,22.969,-37.107,0.38242,0.32211
81.6,25.985,-30.758,0.010397,0.49989
104.6,22.649,-14.196,-0.2272,0.97385
116,19.708,-3.2049,-0.17825,0.98399
122.8,18.02,3.1872,-0.66628,0.74571
129.3,13.988,6.0989,-0.48548,0.11962
154.3,2.2829,4.1493,-0.40057,-0.29924
