0,0,0,0.10063,-0.99492
4,1.0691,-5.1488,0.31386,-1.4668
13.6,4.3237,-19.152,0.31386,-1.4668
23.7,7.9761,-33.612,0.81045,-1.2622
30.5,13.982,-39.257,0.995,-0.099833
40.1,22.969,-37.107,0.76484,0.64422
47.45,25.985,-30.758,0.020795,0.99978
60.45,22.649,-14.196,-0.3408,1.4608
68.05,19.708,-3.2049,-0.26737,1.476
72.55,18.02,3.1872,-0.99941,1.1186
76.85,13.988,6.0989,-0.97096,0.23925
89.35,2.2829,4.1493,-0.80114,-0.59847
