0,42.275921,-71.79837,1,-1.47
4,42.275875,-71.798355,1.5,-1.36
13.6,42.27575,-71.79831,1.5,-1.36
23.7,42.275621,-71.79826,1.5,-1
30.5,42.275572,-71.798185,1,-0.1
40.1,42.275594,-71.798077,1,0.7
47.45,42.275652,-71.798043,1,1.55
60.45,42.2758,-71.79809,1.5,1.8
68.05,42.275898,-71.79813,1.5,1.75
72.55,42.275955,-71.798153,1.5,2.3
76.85,42.27598,-71.798203,1,2.9
89.35,42.275959,-71.798344,1,-2.5
