0,42.275921,-71.79837,0.5,-1.47
6.45,42.275875,-71.798355,1,-1.36
20.75,42.27575,-71.79831,1,-1.36
35.75,42.275621,-71.79826,1,-1
47.75,42.275572,-71.798185,0.5,-0.1
66.7,42.275594,-71.798077,0.5,0.7
81.6,42.275652,-71.798043,0.5,1.55
104.6,42.2758,-71.79809,1,1.8
116,42.275898,-71.79813,1,1.75
122.8,42.275955,-71.798153,1,2.3
129.3,42.27598,-71.798203,0.5,2.9
154.3,42.275959,-71.798344,0.5,-2.5
