1.13987415313,-12.1655454703,7.73426405438,0.162425471382,-0.986720814743,0
2.31788048677,-11.9804008737,6.6095265013,0.262881355054,-0.964828167688,6
3.40123840628,-11.6707249725,5.47295280889,0.437134534877,-0.899396129866,12
4.53588038515,-11.1971518122,4.49858488882,0.561511494623,-0.827468936822,17
5.65957735311,-10.5600372988,3.55970389689,0.703063374332,-0.711127197956,22
6.77912074391,-9.77000711677,2.76061242071,0.771739900277,-0.635938303863,27
7.90636212073,-8.906010812,2.04865189567,0.853041288439,-0.521843425002,32
9.05087920575,-7.94442737554,1.46040839479,0.932638574921,-0.36081198507,37
10.1726778327,-6.87700659239,1.04745291339,0.971871583165,-0.235511413391,42
11.3067191215,-5.78676238485,0.783256533226,0.99231793928,-0.123713812422,47
12.3822175779,-4.66143287003,0.642959961937,0.996229051721,-0.086762183618,50
13.967181583,-3.58999006268,0.549647367381,0.996031854243,-0.0889974456589,52
15.8890202785,-2.01131542581,0.40858961947,0.995628118169,-0.0934058366055,54
17.0691730229,-0.0978787820315,0.2290786683,0.99732764407,-0.0730586776115,56
19.2112762607,1.07912017422,0.142858269412,0.997836686199,-0.0657415217047,57
21.1800004552,3.21658937054,0.00203314290925,0.99847809886,-0.0551496699663,59
22.2286768161,5.18231736141,-0.10654134667,0.998834187064,-0.0482728365863,61
24.0712569193,6.22977116183,-0.157163929271,0.999173642713,-0.040645192917,62
25.0728706615,8.07082863554,-0.232055953031,0.997976046777,-0.0635909589358,64
26.0857704029,9.07041515843,-0.295749531384,0.998478993647,-0.055133467573,65
27.1175027002,10.0817742728,-0.351594206429,0.998601303457,-0.0528718898192,66
28.679114137,11.1120634898,-0.406143842779,0.998592598105,-0.0530360538739,67
30.2235726581,12.6714771117,-0.488965551067,0.998901763015,-0.0468536855154,69
31.2501661507,14.2142394514,-0.561329124909,0.999221206112,-0.0394586018028,71
32.2553704504,15.2400334392,-0.601837068746,0.998568727,-0.0534836185914,72
34.2433987428,16.2437990171,-0.655599032118,0.996042944779,-0.0888732364464,73
35.2506288847,18.2239605718,-0.832281540611,0.9952670822,-0.0971773383555,75
36.5234524819,19.2264235762,-0.930161484914,0.994692850594,-0.102888935156,76
37.9879671034,20.4924921084,-1.06112094947,0.996641632726,-0.0818868482599,78
39.0099553509,21.9520883519,-1.18104543605,0.997645250344,-0.0685853808552,81
40.1236280566,22.9716700729,-1.25113888923,0.999215184662,0.0396107907012,84
41.2081705221,24.0844687513,-1.20702543278,0.984049483726,0.177894950963,89
42.2561357452,25.1517122045,-1.01409080406,0.942224582618,0.33498184415,94
43.4472697558,26.1391307995,-0.663041481014,0.857791900072,0.513997136344,99
44.5643750969,27.1608759056,-0.0508020105635,0.760380588879,0.649477759478,105
45.6460908447,28.0103011227,0.674733063474,0.650894752655,0.759167979413,110
46.676703486,28.7143842268,1.49593702201,0.550621320243,0.834755150744,115
47.9975267016,29.28186152,2.35624623275,0.440068537561,0.897964187621,121
49.3116822729,29.8631142609,3.54229817854,0.320655165148,0.947196001398,127
50.351040222,30.2845050327,4.78706108091,0.20755263283,0.978223851992,131
51.4481683633,30.5002265114,5.80378581745,0.14475360658,0.98946773236,134
52.588173527,30.6590397668,6.8893587115,0.106046052966,0.994361219402,137
53.5996925032,30.7799328147,8.02293563624,0.032028213845,0.999486965157,140
54.7788130678,30.8123299608,9.03393566798,-0.0939764363987,0.99557442183,144
55.8931419625,30.7015204121,10.2078379423,-0.262062713807,0.965050845309,150
56.9790004732,30.4094963578,11.2832219841,-0.414656943363,0.909977812543,156
58.0350615585,29.9592375869,12.2713291364,-0.547817515715,0.836597854094,162
59.0844601346,29.3807088267,13.1548275742,-0.679638156142,0.733547528601,168
60.1340354522,28.6674975134,13.9246113062,-0.792735938866,0.609565198506,174
61.1777300282,27.8354614386,14.564395893,-0.879028403549,0.47676940522,180
62.2314297904,26.9180242616,15.0619975352,-0.941609322825,0.336707414782,186
63.2837282491,25.9258507421,15.4167860581,-0.974515262651,0.224321204662,192
64.8074076932,24.9003698332,15.652838916,-0.990798014819,0.13534878585,196
67.1482470338,23.3907112648,15.8590670788,-0.994850942828,0.101348909984,199
68.4643368663,21.0619250398,16.0963085944,-0.994358455911,0.10607196217,201
70.1797931793,19.7532599861,16.2359088254,-0.99489609049,0.100904752753,202
71.628920214,18.0465592069,16.4090065205,-0.994296919812,0.106647246813,203
72.9470395326,16.6056966598,16.563551929,-0.995871654021,0.0907725108071,204
74.2180199723,15.2930189938,16.6832009291,-0.995688471735,0.0927602676433,205
75.3657160434,14.0275184223,16.8010974149,-0.995363869815,0.0961809059422,206
76.4037839128,12.8851432196,16.9114838627,-0.995674513907,0.092909969091,207
77.5272773074,11.8515654983,17.0079307164,-0.996233845284,0.086707124913,208
78.7436310692,10.7323033537,17.1053455985,-0.99677595895,0.0802352021249,209
79.7876023838,9.51987116629,17.2029399884,-0.996733822171,0.080756967137,210
80.8486577897,8.47930964768,17.2872479456,-0.996588433173,0.0825317809392,211
82.479785838,7.42187410321,17.3748187379,-0.99640351069,0.0847351396085,212
84.0644364848,5.79661238946,17.5130326008,-0.995504297646,0.0947163838433,214
85.1162077708,4.21908586031,17.6631249797,-0.996096880961,0.0882666626787,216
86.6106244371,3.1714197629,17.755961321,-0.994732441903,0.102505458521,217
87.8000375598,1.6848750232,17.9091471866,-0.994666519914,0.10314317312,218
88.9735664429,0.501805611659,18.0318270303,-0.995476188092,0.0950113621769,219
90.1576198178,-0.666414447513,18.143325608,-0.994144176997,0.108061812601,220
